mm_Lead__c,mm_Contact__c,mm_Stage__c,mm_Start_Date__c,Lead_Contact_Source__c,CreatedDate
,,Evaluation,10/9/2024,,2024-10-09T13:36:11.000+0000
,,Customer Response,10/9/2024,,2024-10-09T13:36:17.000+0000
,,Evaluation,10/9/2024,,2024-10-09T13:36:27.000+0000
,,Evaluation,10/9/2024,,2024-10-09T13:36:56.000+0000
,,Evaluation,10/9/2024,,2024-10-09T13:36:59.000+0000
,,Evaluation,10/9/2024,,2024-10-09T13:38:11.000+0000
,,In Progress,10/9/2024,,2024-10-09T13:38:38.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T13:40:43.000+0000
,,In Progress,10/9/2024,,2024-10-09T13:40:58.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T13:44:03.000+0000
,,Closed,10/9/2024,,2024-10-09T13:48:27.000+0000
,,Customer Response,10/9/2024,,2024-10-09T13:50:58.000+0000
,,Completed,10/9/2024,,2024-10-09T13:57:40.000+0000
,,Open,10/9/2024,,2024-10-09T14:01:33.000+0000
,,Open,10/9/2024,,2024-10-09T14:01:35.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T14:02:13.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:02:49.000+0000
,,Open,10/9/2024,,2024-10-09T14:03:48.000+0000
,,Open,10/9/2024,,2024-10-09T14:04:03.000+0000
,003V50000067h8xIAA,Qualified,10/9/2024,Zoominfo,2024-10-09T14:10:07.000+0000
,,Customer Response,10/9/2024,,2024-10-09T14:14:03.000+0000
,,Customer Response,10/9/2024,,2024-10-09T14:14:25.000+0000
00QV500000An7llMAB,,Nurture,10/9/2024,LinkedIn Ad,2024-10-09T14:18:07.000+0000
,,Open,10/9/2024,,2024-10-09T14:20:09.000+0000
,,Closed,10/9/2024,,2024-10-09T14:28:05.000+0000
,,Closed,10/9/2024,,2024-10-09T14:30:07.000+0000
,,Open,10/9/2024,,2024-10-09T14:30:55.000+0000
00QV5000006N1hmMAC,,Disqualified,10/9/2024,Event,2024-10-09T14:36:02.000+0000
00QV500000AwQULMA3,,Suspect,10/9/2024,Linkedin Sales Navigator,2024-10-09T14:36:37.000+0000
,,Pending Customer Verification,10/9/2024,,2024-10-09T14:47:32.000+0000
,,Closed,10/9/2024,,2024-10-09T14:47:52.000+0000
,,Closed,10/9/2024,,2024-10-09T14:50:53.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:51:44.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:51:53.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T14:52:22.000+0000
,,Closed,10/9/2024,,2024-10-09T14:52:49.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:53:55.000+0000
,,Customer Response,10/9/2024,,2024-10-09T14:54:02.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T14:55:58.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:56:10.000+0000
,,Evaluation,10/9/2024,,2024-10-09T14:56:32.000+0000
00QV500000AwbSsMAJ,,Suspect,10/9/2024,Linkedin Sales Navigator,2024-10-09T14:58:49.000+0000
,,Closed,10/9/2024,,2024-10-09T15:00:00.000+0000
,,Closed,10/9/2024,,2024-10-09T15:05:36.000+0000
,,Customer Response,10/9/2024,,2024-10-09T15:11:28.000+0000
,,Open,10/9/2024,,2024-10-09T15:11:52.000+0000
,,Evaluation,10/9/2024,,2024-10-09T15:15:07.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T15:15:56.000+0000
,,Open,10/9/2024,,2024-10-09T15:16:49.000+0000
,,Closed,10/9/2024,,2024-10-09T15:20:46.000+0000
,,Evaluation,10/9/2024,,2024-10-09T15:21:29.000+0000
,,Open,10/9/2024,,2024-10-09T15:23:20.000+0000
,,Evaluation,10/9/2024,,2024-10-09T15:25:54.000+0000
,,Open,10/9/2024,,2024-10-09T15:37:58.000+0000
,,Closed,10/9/2024,,2024-10-09T15:45:19.000+0000
,,Closed,10/9/2024,,2024-10-09T15:47:22.000+0000
,,Customer Response,10/9/2024,,2024-10-09T15:49:33.000+0000
,,Completed,10/9/2024,,2024-10-09T15:49:39.000+0000
,,In Progress,10/9/2024,,2024-10-09T15:52:43.000+0000
,,Customer Response,10/9/2024,,2024-10-09T15:59:34.000+0000
,,Open,10/9/2024,,2024-10-09T16:00:56.000+0000
,,Evaluation,10/9/2024,,2024-10-09T16:07:23.000+0000
,,Closed,10/9/2024,,2024-10-09T16:08:03.000+0000
,,Pending Customer Verification,10/9/2024,,2024-10-09T16:11:54.000+0000
,,Completed,10/9/2024,,2024-10-09T16:13:06.000+0000
,,Open,10/9/2024,,2024-10-09T16:13:10.000+0000
,,Evaluation,10/9/2024,,2024-10-09T16:15:01.000+0000
,,Evaluation,10/9/2024,,2024-10-09T16:21:07.000+0000
,,Closed,10/9/2024,,2024-10-09T16:22:52.000+0000
,,Evaluation,10/9/2024,,2024-10-09T16:23:39.000+0000
,,Completed,10/9/2024,,2024-10-09T16:32:59.000+0000
,,Escalated,10/9/2024,,2024-10-09T16:37:07.000+0000
,,Open,10/9/2024,,2024-10-09T16:41:26.000+0000
,,Customer Response,10/9/2024,,2024-10-09T16:43:58.000+0000
,,Closed,10/9/2024,,2024-10-09T16:55:11.000+0000
,,Closed,10/9/2024,,2024-10-09T16:57:37.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T17:07:24.000+0000
,,Evaluation,10/9/2024,,2024-10-09T17:12:08.000+0000
,,Closed,10/9/2024,,2024-10-09T17:14:17.000+0000
,,Closed,10/9/2024,,2024-10-09T17:15:20.000+0000
,,Pending Customer Verification,10/9/2024,,2024-10-09T17:17:00.000+0000
,,Escalated,10/9/2024,,2024-10-09T17:17:34.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:18:03.000+0000
,,Closed,10/9/2024,,2024-10-09T17:21:37.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:22:53.000+0000
,,Scheduled,10/9/2024,,2024-10-09T17:24:33.000+0000
,,Evaluation,10/9/2024,,2024-10-09T17:26:04.000+0000
,,Evaluation,10/9/2024,,2024-10-09T17:28:42.000+0000
,,Closed,10/9/2024,,2024-10-09T17:29:08.000+0000
00QV500000Ax5YzMAJ,,Suspect,10/9/2024,Website,2024-10-09T17:32:32.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:38:50.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:40:33.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:41:48.000+0000
,,Evaluation,10/9/2024,,2024-10-09T17:45:14.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:46:57.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T17:48:31.000+0000
,,Customer Response,10/9/2024,,2024-10-09T17:53:00.000+0000
,,Closed,10/9/2024,,2024-10-09T18:03:05.000+0000
,,Closed,10/9/2024,,2024-10-09T18:03:26.000+0000
,,Closed,10/9/2024,,2024-10-09T18:07:52.000+0000
,,Customer Response,10/9/2024,,2024-10-09T18:12:42.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T18:13:11.000+0000
